date,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,School closures,Workplace Closures (OxBSG),Cancel public events (OxBSG),Restrictions on gatherings (OxBSG),Public information campaigns (OxBSG),Stay at home requirements (OxBSG),Close public transport (OxBSG),Restrictions on internal movement (OxBSG),International travel controls (OxBSG),Testing policy (OxBSG),Contact tracing (OxBSG),"Government Response Stringency Index ((0 to 100, 100 = strictest))"
14-05-20,Finland,EURO,51,6054,9,284,6054,51,284,9,1092.638,9.205,51.257,1.624,143128,3518,25.832,0.635,2987,0.539,samples tested,61.11,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,2,2,1,1,1,3,1,1,61.11
15-05-20,Finland,EURO,91,6145,3,287,6145,91,287,3,1109.062,16.424,51.798,0.541,147126,3998,26.554,0.722,3106,0.561,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
16-05-20,Finland,EURO,83,6228,6,293,6228,83,293,6,1124.042,14.98,52.881,1.083,150226,3100,27.113,0.559,3168,0.572,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
17-05-20,Finland,EURO,58,6286,4,297,6286,58,297,4,1134.51,10.468,53.603,0.722,152452,2226,27.515,0.402,3227,0.582,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
18-05-20,Finland,EURO,61,6347,1,298,6347,61,298,1,1145.519,11.009,53.784,0.18,154624,2172,27.907,0.392,3234,0.584,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
19-05-20,Finland,EURO,33,6380,2,300,6380,33,300,2,1151.475,5.956,54.145,0.361,159183,4559,28.73,0.823,3334,0.602,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
20-05-20,Finland,EURO,19,6399,1,301,6399,19,301,1,1154.904,3.429,54.325,0.18,162483,3300,29.325,0.596,3268,0.59,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
21-05-20,Finland,EURO,44,6443,3,304,6443,44,304,3,1162.846,7.941,54.867,0.541,165175,2692,29.811,0.486,3150,0.569,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
22-05-20,Finland,EURO,50,6493,2,306,6493,50,306,2,1171.87,9.024,55.227,0.361,167305,2130,30.196,0.384,2883,0.52,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
23-05-20,Finland,EURO,44,6537,0,306,6537,44,306,0,1179.811,7.941,55.227,0,169621,2316,30.614,0.418,2771,0.5,samples tested,63.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,2,2,2,3,2,1,1,1,3,1,1,63.89
24-05-20,Finland,EURO,31,6568,0,306,6568,31,306,0,1185.406,5.595,55.227,0,171049,1428,30.871,0.258,2657,0.48,samples tested,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
25-05-20,Finland,EURO,11,6579,1,307,6579,11,307,1,1187.391,1.985,55.408,0.18,172713,1664,31.172,0.3,2584,0.466,samples tested,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
26-05-20,Finland,EURO,20,6599,1,308,6599,20,308,1,1191.001,3.61,55.588,0.18,175890,3177,31.745,0.573,2387,0.431,samples tested,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
27-05-20,Finland,EURO,29,6628,4,312,6628,29,312,4,1196.235,5.234,56.31,0.722,176612,722,31.875,0.13,2018,0.364,samples tested,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
28-05-20,Finland,EURO,64,6692,1,313,6692,64,313,1,1207.786,11.551,56.491,0.18,,,,,,,,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
29-05-20,Finland,EURO,51,6743,0,313,6743,51,313,0,1216.99,9.205,56.491,0,,,,,,,,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
30-05-20,Finland,EURO,0,6743,0,313,6776,33,314,1,1222.946,5.956,56.671,0.18,,,,,,,,,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,,,,,,,,,,,,
